myear,oem,model,gear_box,seats,steering_type,no_of_cylinder,super_charger,top_speed,max_power_delivered,max_torque_delivered,feature_score,selling_price
2015,hyundai,hyundai santa fe,6 speed,7,power,4,1,182,194.3,436.39,21,600000.0
2015,honda,honda amaze,5 speed,5,power,4,1,170,98.6,200.0,24,400000.0
2014,maruti,maruti swift dzire,5 speed,5,power,4,1,165,74.0,190.0,24,350000.0
2021,hyundai,hyundai verna,6 speed,5,power,4,1,165,113.18,143.8,22,1050000.0
2016,mahindra,mahindra scorpio,5 speed,7,power,4,1,150,120.0,280.0,22,900000.0
2017,mahindra,mahindra xuv500,6 speed,7,power,4,1,185,140.0,320.0,23,900000.0
2018,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,23,535000.0
2021,hyundai,hyundai creta,6 speed,5,power,4,0,165,113.18,143.8,19,1200000.0
2018,maruti,maruti swift,5 speed,5,power,4,0,165,81.8,113.0,20,470000.0
2014,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,130000.0
2021,mahindra,mahindra thar,6 speed,4,power,4,1,165,150.0,300.0,17,1200000.0
2017,maruti,maruti vitara brezza,5 speed,5,power,4,1,172,88.5,200.0,23,750000.0
2015,maruti,maruti ciaz,5 speed,5,power,4,0,190,91.1,130.0,24,350000.0
2014,mahindra,mahindra scorpio,5 speed,7,power,4,1,156,120.0,290.0,24,500000.0
2015,maruti,maruti swift,5 speed,5,power,4,1,155,74.0,190.0,24,400000.0
2013,hyundai,hyundai verna,4 speed,5,power,4,0,165,126.3,259.9,16,380000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,425000.0
2015,maruti,maruti ciaz,5 speed,5,power,4,1,190,88.5,200.0,24,450000.0
2022,tata,tata punch,5 speed,5,power,3,1,165,86.63,115.0,22,800000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,750000.0
2014,honda,honda amaze,5 speed,5,power,4,1,170,98.6,200.0,24,250000.0
2010,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,22,200000.0
2017,maruti,maruti swift,5 speed,5,power,4,1,155,74.0,190.0,23,350000.0
2009,maruti,maruti wagon r,5 speed,5,power,3,0,165,67.0,84.0,21,85000.0
2010,tata,tata manza,5 speed,5,power,4,0,165,90.0,116.0,24,120000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,25,400000.0
2019,maruti,maruti baleno,cvt,5,power,4,0,165,81.8,113.0,22,730000.0
2016,maruti,maruti baleno,5 speed,5,power,4,0,180,83.1,115.0,24,450000.0
2018,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,19,250000.0
2020,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.86,117.0,23,600000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,70000.0
2016,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,510000.0
2021,honda,honda amaze,5 speed,5,power,4,1,165,88.5,110.0,22,700000.0
2018,maruti,maruti swift dzire,5 speed,5,power,4,1,165,74.02,190.0,25,555000.0
2014,hyundai,hyundai verna,5 speed,5,power,4,0,165,105.5,135.4,22,326811.0
2013,maruti,maruti alto 800,5 speed,5,manual,3,0,140,47.3,69.0,10,100000.0
2011,honda,honda civic,5 speed,5,power,4,0,206,130.2,171.6,18,300000.0
2015,honda,honda city,6 speed,5,power,4,1,190,98.6,200.0,24,350000.0
2012,maruti,maruti wagon r,5 speed,5,power,3,0,165,67.1,90.0,21,146819.0
2012,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,175000.0
2016,mahindra,mahindra xuv500,6 speed,7,power,4,1,185,140.0,320.0,24,750000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,23,800000.0
2017,maruti,maruti baleno,5 speed,5,power,4,0,180,83.1,115.0,24,540000.0
2014,honda,honda city,6 speed,5,power,4,1,190,98.6,200.0,24,275000.0
2012,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,180000.0
2021,mahindra,mahindra thar,6 speed,4,power,4,1,165,130.0,300.0,17,1360000.0
2016,maruti,maruti baleno,5 speed,5,power,4,1,170,74.0,190.0,23,400000.0
2015,honda,honda amaze,5 speed,5,power,4,0,160,86.7,109.0,24,450000.0
2012,maruti,maruti swift,5 speed,5,power,4,0,160,85.8,114.0,24,200000.0
2021,maruti,maruti vitara brezza,5 speed,5,power,4,1,165,103.26,138.0,20,657194.0
2017,mahindra,mahindra scorpio,5 speed,7,power,4,1,165,120.0,280.0,23,960000.0
2022,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,18,1630000.0
2016,hyundai,hyundai xcent,5 speed,5,power,4,0,172,82.0,114.0,23,250000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,16,72000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,275000.0
2011,honda,honda brio,5 speed,5,power,4,0,165,86.8,109.0,22,195000.0
2019,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.76,224.0,23,660000.0
2013,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,159653.0
2012,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.8,19,250000.0
2012,maruti,maruti swift,5 speed,5,power,4,0,160,85.8,114.0,24,275000.0
2021,tata,tata harrier,6 speed,5,power,4,1,165,167.67,350.0,21,1500000.0
2011,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,23,170000.0
2009,maruti,maruti wagon r,5 speed,5,power,3,0,165,67.0,84.0,21,100000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,370000.0
2015,maruti,maruti alto k10,5 speed,5,power,3,0,145,67.05,90.0,22,270000.0
2021,tata,tata altroz,5 speed,5,power,3,0,165,84.88,113.0,19,660000.0
2015,honda,honda brio,5 speed,5,power,4,0,185,86.8,109.0,24,300000.0
2022,tata,tata punch,5 speed,5,power,3,1,165,86.63,115.0,22,732831.0
2013,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,300000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,774459.0
2013,maruti,maruti wagon r stingray,5 speed,5,power,3,0,150,67.04,90.0,24,250000.0
2019,maruti,maruti sx4 s cross,5 speed,5,power,4,1,164,88.5,200.0,22,630000.0
2009,maruti,maruti wagon r,5 speed,5,power,3,0,165,67.0,84.0,17,85813.0
2019,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.86,117.0,23,625000.0
2015,tata,tata nano,4 speed,4,power,2,0,105,37.5,51.0,20,100000.0
2010,honda,honda city,5 speed,5,power,4,0,165,118.0,146.0,25,230000.0
2015,maruti,maruti alto k10,5 speed,5,power,3,0,145,67.05,90.0,22,250000.0
2015,mahindra,mahindra scorpio,5 speed,7,power,4,1,150,120.0,280.0,23,693133.0
2017,maruti,maruti swift,5 speed,5,power,4,0,165,81.8,113.0,23,419970.0
2014,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,19,320000.0
2009,maruti,maruti wagon r,5 speed,5,power,3,0,165,67.0,84.0,17,89805.0
2015,maruti,maruti ciaz,5 speed,5,power,4,0,190,91.1,130.0,24,471675.0
2017,maruti,maruti ciaz,5 speed,5,power,4,0,190,91.1,130.0,23,500000.0
2019,maruti,maruti baleno,5 speed,5,power,4,0,180,83.1,115.0,23,500000.0
2015,mahindra,mahindra xuv500,6 speed,7,power,4,1,185,140.0,330.0,23,725000.0
2016,maruti,maruti swift,5 speed,5,power,4,0,165,81.8,113.0,23,350000.0
2011,honda,honda cr-v,5 speed,5,power,4,0,182,152.0,215.0,20,500000.0
2022,mahindra,mahindra xuv700,6 speed,5,power,4,1,165,152.87,360.0,21,1395900.0
2020,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.86,117.0,23,580000.0
2014,hyundai,hyundai xcent,5 speed,5,power,4,0,172,82.0,114.0,24,350000.0
2019,maruti,maruti vitara brezza,5 speed,5,power,4,1,172,88.5,200.0,23,750000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,21,500000.0
2017,mahindra,mahindra bolero power plus,5 speed,7,power,4,1,117,70.0,195.0,23,570000.0
2022,maruti,maruti vitara brezza,5 speed,5,power,4,1,165,103.26,138.0,20,800000.0
2017,tata,tata tiago,5 speed,5,power,3,0,150,84.0,114.0,23,400000.0
2017,honda,honda city,cvt,5,power,4,0,178,117.6,145.0,23,875000.0
2018,mahindra,mahindra xuv500,6 speed,7,power,4,1,185,140.0,330.0,24,800000.0
2020,maruti,maruti swift,5 speed,5,power,4,0,165,81.8,113.0,24,500000.0
2021,mahindra,mahindra thar,6 speed,4,power,4,1,165,130.0,300.0,17,1550000.0
2010,maruti,maruti swift,5 speed,5,power,4,0,160,88.2,11.5,17,160000.0
2014,honda,honda amaze,5 speed,5,power,4,1,170,98.6,200.0,24,230000.0
2013,honda,honda brio,5 speed,5,power,4,0,165,86.8,109.0,21,240000.0
2017,hyundai,hyundai tucson,6 speed,5,power,4,1,165,183.0,400.0,22,1500000.0
2017,maruti,maruti ignis,5 speed,5,power,4,1,161,74.0,190.0,22,480000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,250000.0
2015,hyundai,hyundai grand i10,4 speed,5,power,4,0,163,82.0,114.0,24,350000.0
2012,maruti,maruti ritz,5 speed,5,power,4,0,156,85.8,114.0,19,175000.0
2012,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,16,250000.0
2019,maruti,maruti vitara brezza,5 speed,5,power,4,1,172,88.5,200.0,23,835000.0
2018,honda,honda jazz,5 speed,5,power,4,0,172,88.7,110.0,23,625000.0
2019,honda,honda amaze,5 speed,5,power,4,0,140,88.76,110.0,24,627500.0
2012,hyundai,hyundai eon,5 speed,5,power,3,0,165,55.2,74.5,23,180000.0
2012,honda,honda brio,5 speed,5,power,4,0,164,86.8,109.0,23,225000.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,600000.0
2020,hyundai,hyundai venue,5 speed,5,power,4,0,165,81.86,113.76,22,657302.0
2021,maruti,maruti vitara brezza,5 speed,5,power,4,1,165,103.26,138.0,20,650000.0
2022,maruti,maruti celerio,5 speed,5,power,3,1,165,65.71,89.0,17,400000.0
2016,mahindra,mahindra kuv 100,5 speed,6,power,3,1,160,77.0,190.0,20,250000.0
2021,hyundai,hyundai i20,5 speed,5,power,4,0,165,86.8,114.74,23,700000.0
2015,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.0,90.0,25,300000.0
2013,hyundai,hyundai verna,5 speed,5,power,4,0,165,121.3,154.9,21,418951.0
2011,maruti,maruti ritz,5 speed,5,power,4,0,156,85.8,114.0,25,190000.0
2016,mahindra,mahindra kuv 100,5 speed,6,power,3,1,160,77.0,190.0,17,170000.0
2019,maruti,maruti baleno,5 speed,5,power,4,0,165,81.8,113.0,22,570000.0
2022,maruti,maruti vitara brezza,5 speed,5,power,4,1,165,103.26,138.0,22,959834.0
2016,mahindra,mahindra kuv 100,5 speed,6,power,3,0,160,82.0,115.0,20,260000.0
2018,maruti,maruti eeco,5 speed,5,manual,4,1,165,79.65,104.4,13,424500.0
2021,tata,tata altroz,5 speed,5,power,3,0,165,84.88,113.0,19,530000.0
2018,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,24,794762.0
2017,mahindra,mahindra scorpio,5 speed,7,power,4,1,160,120.0,280.0,23,975000.0
2015,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,250000.0
2013,maruti,maruti swift,5 speed,5,power,4,1,158,74.0,190.0,24,250000.0
2017,tata,tata tiago,5 speed,5,power,3,0,150,84.0,114.0,24,300000.0
2019,tata,tata harrier,6 speed,5,power,4,1,165,167.67,350.0,22,1395000.0
2013,maruti,maruti alto 800,5 speed,5,manual,3,0,140,47.3,69.0,13,120000.0
2013,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,23,400000.0
2015,maruti,maruti ciaz,5 speed,5,power,4,1,190,88.5,200.0,24,470000.0
2020,maruti,maruti s-presso,5 speed,5,power,3,1,165,65.71,89.0,13,350000.0
2006,mahindra,mahindra bolero,5 speed,7,power,4,1,117,62.1,195.0,14,1500000.0
2010,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,25,135000.0
2020,maruti,maruti swift,5 speed,5,power,4,0,165,81.8,113.0,20,485000.0
2016,mahindra,mahindra scorpio,5 speed,7,power,4,1,160,120.0,280.0,23,800000.0
2014,tata,tata indigo,5 speed,5,power,4,1,155,69.01,135.0,24,200000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,710000.0
2021,mahindra,mahindra thar,6 speed,4,power,4,1,165,150.0,320.0,17,1550000.0
2018,tata,tata tiago,5 speed,5,power,3,0,150,84.0,114.0,23,335000.0
2020,hyundai,hyundai venue,5 speed,5,power,4,0,165,81.86,113.76,22,650000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,775000.0
2017,maruti,maruti celerio,5 speed,5,power,3,0,150,67.04,90.0,24,280000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,90000.0
2018,honda,honda amaze,5 speed,5,power,4,0,140,86.7,109.0,24,470000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,22,402000.0
2018,maruti,maruti swift dzire,5 speed,5,power,4,0,165,81.8,113.0,25,550000.0
2016,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,21,300000.0
2018,tata,tata tiago,5 speed,5,power,3,0,151,84.0,114.0,23,350000.0
2022,maruti,maruti baleno,5 speed,5,power,4,1,165,88.5,113.0,22,625000.0
2017,tata,tata tiago,5 speed,5,power,3,1,150,69.0,140.0,20,300000.0
2015,mahindra,mahindra scorpio,5 speed,9,power,4,1,150,120.0,280.0,23,475000.0
2019,maruti,maruti ertiga,4 speed,7,power,4,0,165,103.26,138.0,23,857596.0
2018,hyundai,hyundai santro,5 speed,5,power,4,0,165,68.0,99.0,23,422394.0
2021,maruti,maruti xl6,4 speed,6,power,4,1,165,103.2,138.0,21,1149000.0
2021,maruti,maruti baleno,5 speed,5,power,4,0,165,81.8,113.0,22,640000.0
2013,mahindra,mahindra scorpio,5 speed,7,power,4,1,156,120.0,290.0,22,450000.0
2008,maruti,maruti zen estilo,5 speed,5,power,3,0,160,67.1,90.0,17,95000.0
2018,honda,honda city,6 speed,5,power,4,1,175,97.9,200.0,23,840000.0
2013,maruti,maruti a-star,4 speed,5,power,3,0,165,66.1,90.0,21,250000.0
2020,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,81.86,113.8,21,600000.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,17,220000.0
2015,tata,tata nano,4 speed,4,power,2,0,105,37.5,51.0,20,110000.0
2013,maruti,maruti swift,5 speed,5,power,4,0,165,81.8,113.0,20,360000.0
2016,maruti,maruti swift,5 speed,5,power,4,0,165,83.11,113.0,23,425000.0
2019,honda,honda city,5 speed,5,power,4,0,165,116.3,146.0,18,840000.0
2019,honda,honda city,5 speed,5,power,4,0,165,116.3,146.0,18,840000.0
2019,honda,honda city,5 speed,5,power,4,0,165,116.3,146.0,18,840000.0
2019,honda,honda city,5 speed,5,power,4,0,165,116.3,146.0,18,840000.0
2013,hyundai,hyundai eon,5 speed,5,power,3,0,135,55.2,74.5,19,230000.0
2013,hyundai,hyundai eon,5 speed,5,power,3,0,140,68.05,94.14,17,230000.0
2018,hyundai,hyundai eon,5 speed,5,power,3,0,135,55.2,74.5,19,315000.0
2014,maruti,maruti swift dzire,5 speed,5,power,4,0,169,85.8,114.0,24,425000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,450000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,17,475000.0
2016,honda,honda city,5 speed,5,power,4,0,189,117.6,145.0,24,710000.0
2017,mahindra,mahindra xuv500,6 speed,7,power,4,1,185,140.0,320.0,24,775000.0
2013,hyundai,hyundai verna,5 speed,5,power,4,0,196,121.3,154.9,23,470000.0
2015,maruti,maruti eeco,5 speed,7,manual,4,1,165,79.65,104.4,12,360000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,175000.0
2013,maruti,maruti sx4,5 speed,5,power,4,0,154,88.8,200.0,22,260000.0
2020,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.86,117.0,23,748000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,22,585222.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1049888.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,210000.0
2020,tata,tata altroz,5 speed,5,power,3,0,165,84.88,113.0,20,690000.0
2019,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,22,550000.0
2016,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,299000.0
2017,maruti,maruti baleno,5 speed,5,power,4,0,180,83.1,115.0,24,559000.0
2017,maruti,maruti wagon r,5 speed,5,power,4,0,165,81.8,113.0,23,370000.0
2016,maruti,maruti vitara brezza,5 speed,5,power,4,1,172,88.5,200.0,23,650000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,1050000.0
2015,mahindra,mahindra xuv500,6 speed,7,power,4,1,185,140.0,330.0,23,870000.0
2017,maruti,maruti ciaz,5 speed,5,power,4,1,190,88.5,200.0,24,675000.0
2014,mahindra,mahindra thar,5 speed,7,power,4,1,165,105.0,247.0,11,575000.0
2020,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,23,1300000.0
2016,maruti,maruti baleno,cvt,5,power,4,0,180,83.1,115.0,24,650000.0
2019,maruti,maruti swift,5 speed,5,power,4,0,165,81.8,113.0,23,605000.0
2015,honda,honda jazz,6 speed,5,power,4,1,172,98.6,200.0,22,395000.0
2022,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,21,1625000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,1275000.0
2017,maruti,maruti ciaz,5 speed,5,power,4,0,190,91.1,130.0,23,775000.0
2015,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,530000.0
2018,tata,tata tiago,5 speed,5,power,3,0,150,84.0,114.0,23,465000.0
2019,hyundai,hyundai venue,7 speed,5,power,3,1,165,118.35,171.6,22,1075000.0
2017,maruti,maruti baleno,5 speed,5,power,4,0,180,83.1,115.0,24,625000.0
2018,maruti,maruti swift,5 speed,5,power,4,0,165,81.8,113.0,24,595000.0
2013,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.8,18,395000.0
2017,maruti,maruti sx4 s cross,5 speed,5,power,4,1,164,88.5,200.0,22,741000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,1125000.0
2020,maruti,maruti baleno,5 speed,5,power,4,0,165,81.8,113.0,22,735000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,165,67.05,90.0,23,425000.0
2022,mahindra,mahindra xuv700,6 speed,5,power,4,1,165,197.13,380.0,21,1525000.0
2015,maruti,maruti baleno,5 speed,5,power,4,0,180,83.1,115.0,24,500000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,899000.0
2019,maruti,maruti baleno,5 speed,5,power,4,1,165,88.5,113.0,21,671000.0
2017,maruti,maruti vitara brezza,5 speed,5,power,4,1,172,88.5,200.0,24,695000.0
2020,honda,honda city,6 speed,5,power,4,1,165,119.35,145.0,23,965000.0
2017,honda,honda amaze,5 speed,5,power,4,0,140,86.7,109.0,24,525000.0
2018,maruti,maruti ciaz,5 speed,5,power,4,0,190,91.1,130.0,24,699000.0
2019,tata,tata nexon,6 speed,5,power,3,1,154,108.5,170.0,21,750000.0
2019,hyundai,hyundai grand i10 nios,5 speed,5,power,3,1,165,73.97,190.24,24,658000.0
2016,honda,honda jazz,5 speed,5,power,4,0,172,88.7,110.0,22,423016.0
2014,honda,honda brio,5 speed,5,power,4,0,164,86.8,109.0,24,280000.0
2014,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,22,327000.0
2015,hyundai,hyundai grand i10,4 speed,5,power,4,0,163,82.0,114.0,24,487000.0
2021,maruti,maruti baleno,5 speed,5,power,4,0,165,81.8,113.0,22,668000.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,17,155330.0
2018,honda,honda city,5 speed,5,power,4,0,189,117.6,145.0,24,865000.0
2013,honda,honda brio,5 speed,5,power,4,0,165,86.8,109.0,21,240000.0
2011,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,22,150711.0
2016,maruti,maruti alto k10,5 speed,5,power,3,0,145,67.05,90.0,22,250000.0
2022,honda,honda city,6 speed,5,power,4,1,165,119.35,145.0,23,1325000.0
2011,maruti,maruti ritz,5 speed,5,power,4,0,156,85.8,114.0,14,181542.0
2021,honda,honda city,cvt,5,power,4,1,165,119.35,145.0,23,1300000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,22,132368.0
2015,maruti,maruti swift,5 speed,5,power,4,0,165,81.8,113.0,20,330000.0
2014,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,22,303000.0
2014,maruti,maruti alto k10,5 speed,5,power,3,0,145,67.05,90.0,22,237000.0
2012,honda,honda city,5 speed,5,power,4,0,165,116.3,146.0,18,339000.0
2014,maruti,maruti swift,5 speed,5,power,4,0,165,85.8,114.0,24,350000.0
2017,maruti,maruti ciaz,5 speed,5,power,4,1,165,103.25,138.0,19,725000.0
2009,maruti,maruti wagon r,5 speed,5,power,3,0,165,67.0,84.0,17,75000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,67.05,90.0,20,481170.0
2015,honda,honda amaze,5 speed,5,power,4,0,160,86.7,109.0,23,320000.0
2016,honda,honda amaze,5 speed,5,power,4,0,160,86.7,109.0,24,460000.0
2015,hyundai,hyundai i20 active,6 speed,5,power,4,1,165,88.73,219.66,23,400000.0
2011,honda,honda city,5 speed,5,power,4,0,165,118.0,146.0,25,325000.0
2014,honda,honda brio,5 speed,5,power,4,0,164,86.8,109.0,23,295000.0
2011,maruti,maruti swift,5 speed,5,power,4,0,160,85.8,114.0,21,158075.0
2014,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.8,19,252915.0
2019,mahindra,mahindra scorpio,5 speed,7,power,4,1,165,120.0,280.0,24,1000000.0
2015,maruti,maruti swift dzire,5 speed,5,power,4,1,169,74.0,190.0,23,300000.0
2012,hyundai,hyundai eon,5 speed,5,power,3,0,135,55.2,74.5,17,125000.0
2019,maruti,maruti ciaz,5 speed,5,power,4,0,190,91.1,130.0,24,835000.0
2014,maruti,maruti ritz,5 speed,5,power,4,0,156,85.8,114.0,25,340000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,23,800000.0
2014,maruti,maruti swift dzire,5 speed,5,power,4,0,169,85.8,114.0,24,330000.0
2012,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,22,260000.0
2019,maruti,maruti baleno,5 speed,5,power,4,0,165,81.8,113.0,22,590000.0
2012,maruti,maruti wagon r,5 speed,5,power,3,0,165,67.1,90.0,21,132205.0
2018,maruti,maruti baleno,5 speed,5,power,4,0,165,81.8,113.0,22,550000.0
2020,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,81.86,113.8,21,650000.0
2018,tata,tata tiago,5 speed,5,power,3,0,150,84.0,114.0,23,425000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,0,156,71.01,180.4,22,310000.0
2022,maruti,maruti swift,5 speed,5,power,4,1,165,88.5,113.0,18,660000.0
2016,tata,tata nano,4 speed,4,power,2,0,105,37.5,51.0,20,137063.0
2009,maruti,maruti swift,5 speed,5,power,4,0,160,88.2,11.5,22,150000.0
2016,honda,honda city,5 speed,5,power,4,0,195,117.3,145.0,24,502117.0
2017,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,21,500000.0
2014,maruti,maruti ciaz,5 speed,5,power,4,1,160,88.5,200.0,23,480000.0
2018,mahindra,mahindra kuv 100 nxt,5 speed,6,power,3,0,160,82.0,115.0,17,280000.0
2019,maruti,maruti alto k10,5 speed,5,power,3,0,145,67.05,90.0,22,390000.0
2014,maruti,maruti swift,5 speed,5,power,4,1,155,74.0,190.0,24,351481.0
2014,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,18,210000.0
2014,maruti,maruti swift dzire,5 speed,5,power,4,1,165,74.0,190.0,24,380000.0
2017,honda,honda jazz,5 speed,5,power,4,0,172,88.7,110.0,22,600000.0
2015,hyundai,hyundai i20 active,6 speed,5,power,4,1,165,88.73,220.0,24,480000.0
2014,maruti,maruti swift,5 speed,5,power,4,1,155,74.0,190.0,24,335000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,295638.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.8,19,160000.0
2019,honda,honda amaze,cvt,5,power,4,0,140,88.76,110.0,25,725000.0
2014,maruti,maruti swift,5 speed,5,power,4,1,155,74.0,190.0,24,307218.0
2010,maruti,maruti zen estilo,5 speed,5,power,3,0,160,67.1,90.0,17,107740.0
2014,honda,honda city,5 speed,5,power,4,0,195,117.3,145.0,24,476554.0
2022,hyundai,hyundai venue,5 speed,5,power,4,0,165,81.8,113.8,21,866700.0
2016,mahindra,mahindra xuv500,6 speed,7,power,4,1,185,140.0,330.0,23,750000.0
2013,honda,honda city,5 speed,5,power,4,0,165,116.4,146.0,20,541000.0
2018,maruti,maruti baleno,5 speed,5,power,4,0,180,83.1,115.0,24,532500.0
2009,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,23,200000.0
2021,maruti,maruti baleno,5 speed,5,power,4,0,165,81.8,113.0,22,739000.0
2011,honda,honda jazz,5 speed,5,power,4,0,165,88.8,110.0,22,223000.0
